Status,Category,Subtopic,Problem #,Problem Name,Topics,Est Time,XP,Open Link
Unsolved,KINGDOM 5 — THE KINGDOM OF SORTING & GREEDY,Pattern 5.5 — Constructive Greedy,1348C,Phoenix and Distribution,"constructive algorithms, greedy, sortings, strings",40,35,https://codeforces.com/problemset/problem/1348/C
Unsolved,KINGDOM 5 — THE KINGDOM OF SORTING & GREEDY,Pattern 5.5 — Constructive Greedy,1380D,Berserk And Fireball,"constructive algorithms, greedy, implementation, math, two pointers",90,80,https://codeforces.com/problemset/problem/1380/D
Unsolved,KINGDOM 5 — THE KINGDOM OF SORTING & GREEDY,Pattern 5.5 — Constructive Greedy,1474D,Cleaning,"data structures, dp, greedy, math",90,80,https://codeforces.com/problemset/problem/1474/D
Unsolved,KINGDOM 5 — THE KINGDOM OF SORTING & GREEDY,Pattern 5.5 — Constructive Greedy,1506F,Triangular Paths,"constructive algorithms, graphs, math, shortest paths, sortings",90,80,https://codeforces.com/problemset/problem/1506/F
Unsolved,KINGDOM 5 — THE KINGDOM OF SORTING & GREEDY,Pattern 5.5 — Constructive Greedy,1537D,Deleting Divisors,"games, math, number theory",60,55,https://codeforces.com/problemset/problem/1537/D
Unsolved,KINGDOM 5 — THE KINGDOM OF SORTING & GREEDY,Pattern 5.5 — Constructive Greedy,1572A,Book,"binary search, brute force, data structures, dp, graphs, implementation, sortings",60,55,https://codeforces.com/problemset/problem/1572/A
Unsolved,KINGDOM 5 — THE KINGDOM OF SORTING & GREEDY,Pattern 5.5 — Constructive Greedy,1705B,Mark the Dust Sweeper,"constructive algorithms, greedy, implementation",15,10,https://codeforces.com/problemset/problem/1705/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,41A,Translation,"implementation, strings",15,10,https://codeforces.com/problemset/problem/41/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,58A,Chat room,"greedy, strings",15,10,https://codeforces.com/problemset/problem/58/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,96A,Football,"implementation, strings",15,10,https://codeforces.com/problemset/problem/96/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,112A,Petya and Strings,"implementation, strings",15,10,https://codeforces.com/problemset/problem/112/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,118A,String Task,"implementation, strings",15,10,https://codeforces.com/problemset/problem/118/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,281A,Word Capitalization,"implementation, strings",15,10,https://codeforces.com/problemset/problem/281/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,313A,Ilya and Bank Account,"implementation, number theory",15,10,https://codeforces.com/problemset/problem/313/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,472A,Design Tutorial: Learn from Math,"math, number theory",15,10,https://codeforces.com/problemset/problem/472/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,520A,Pangram,"implementation, strings",15,10,https://codeforces.com/problemset/problem/520/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,977B,Two-gram,"implementation, strings",15,10,https://codeforces.com/problemset/problem/977/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,1095A,Repeating Cipher,implementation,15,10,https://codeforces.com/problemset/problem/1095/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,1108B,Divisors of Two Integers,"brute force, greedy, math, number theory",25,20,https://codeforces.com/problemset/problem/1108/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,1182A,Filling Shapes,"dp, math",15,10,https://codeforces.com/problemset/problem/1182/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,1266A,Competitive Programmer,"chinese remainder theorem, math",15,10,https://codeforces.com/problemset/problem/1266/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,1295A,Display The Number,greedy,15,10,https://codeforces.com/problemset/problem/1295/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.1 — Basic String Processing,1433A,Boring Apartments,"implementation, math",15,10,https://codeforces.com/problemset/problem/1433/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,271A,Beautiful Year,brute force,15,10,https://codeforces.com/problemset/problem/271/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,443A,Anton and Letters,"constructive algorithms, implementation",15,10,https://codeforces.com/problemset/problem/443/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,554A,Kyoya and Photobooks,"brute force, math, strings",15,10,https://codeforces.com/problemset/problem/554/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,897A,Scarborough Fair,implementation,15,10,https://codeforces.com/problemset/problem/897/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,978B,File Name,"greedy, strings",15,10,https://codeforces.com/problemset/problem/978/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,1008A,Romaji,"implementation, strings",15,10,https://codeforces.com/problemset/problem/1008/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,1216A,Prefixes,strings,15,10,https://codeforces.com/problemset/problem/1216/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,1277A,"Happy Birthday, Polycarp!",implementation,15,10,https://codeforces.com/problemset/problem/1277/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,1368B,Codeforces Subsequences,"brute force, constructive algorithms, greedy, math, strings",40,35,https://codeforces.com/problemset/problem/1368/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,1430C,Numbers on Whiteboard,"constructive algorithms, data structures, greedy, implementation, math",15,10,https://codeforces.com/problemset/problem/1430/C
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,1450A,Avoid Trygub,"constructive algorithms, sortings",15,10,https://codeforces.com/problemset/problem/1450/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.2 — Character Frequency,1530A,Binary Decimal,"greedy, math",15,10,https://codeforces.com/problemset/problem/1530/A
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1165C,Good String,greedy,25,20,https://codeforces.com/problemset/problem/1165/C
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1200E,Compress Words,"brute force, hashing, implementation, string suffix structures, strings",90,80,https://codeforces.com/problemset/problem/1200/E
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1367D,Task On The Board,"constructive algorithms, greedy, implementation, sortings",60,55,https://codeforces.com/problemset/problem/1367/D
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1382C1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://codeforces.com/problemset/problem/1382/C1
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1382C2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://codeforces.com/problemset/problem/1382/C2
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1430E,String Reversal,"data structures, greedy, strings",60,55,https://codeforces.com/problemset/problem/1430/E
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1451C,String Equality,"dp, greedy, hashing, implementation, strings",40,35,https://codeforces.com/problemset/problem/1451/C
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.3 — Greedy on Strings,1493C,K-beautiful Strings,"binary search, brute force, constructive algorithms, greedy, strings",90,80,https://codeforces.com/problemset/problem/1493/C
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.4 — Prefix Function (KMP),126B,Password,"binary search, dp, hashing, string suffix structures, strings",60,55,https://codeforces.com/problemset/problem/126/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.4 — Prefix Function (KMP),432D,Prefixes and Suffixes,"dp, string suffix structures, strings, two pointers",90,80,https://codeforces.com/problemset/problem/432/D
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.4 — Prefix Function (KMP),471D,MUH and Cube Walls,"string suffix structures, strings",60,55,https://codeforces.com/problemset/problem/471/D
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.4 — Prefix Function (KMP),526D,Om Nom and Necklace,"hashing, string suffix structures, strings",90,80,https://codeforces.com/problemset/problem/526/D
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.4 — Prefix Function (KMP),808G,Anthem of Berland,"dp, strings",120,110,https://codeforces.com/problemset/problem/808/G
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.4 — Prefix Function (KMP),1326D2,Prefix-Suffix Palindrome (Hard version),"binary search, greedy, hashing, string suffix structures, strings",60,55,https://codeforces.com/problemset/problem/1326/D2
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.4 — Prefix Function (KMP),1721E,Prefix Function Queries,"dfs and similar, dp, hashing, string suffix structures, strings, trees",90,80,https://codeforces.com/problemset/problem/1721/E
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.5 — Z Algorithm,196B,Infinite Maze,"dfs and similar, graphs",90,80,https://codeforces.com/problemset/problem/196/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.5 — Z Algorithm,535D,Tavas and Malekas,"greedy, hashing, string suffix structures, strings",60,55,https://codeforces.com/problemset/problem/535/D
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.5 — Z Algorithm,1137B,Camp Schedule,"greedy, hashing, strings",40,35,https://codeforces.com/problemset/problem/1137/B
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.5 — Z Algorithm,1267L,Lexicography,"constructive algorithms, strings",60,55,https://codeforces.com/problemset/problem/1267/L
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.6 — Hashing,271D,Good Substrings,"data structures, strings",60,55,https://codeforces.com/problemset/problem/271/D
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.6 — Hashing,514C,Watto and Mechanism,"binary search, data structures, hashing, string suffix structures, strings",90,80,https://codeforces.com/problemset/problem/514/C
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.6 — Hashing,580E,Kefa and Watch,"data structures, hashing, strings",120,110,https://codeforces.com/problemset/problem/580/E
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.6 — Hashing,835D,Palindromic characteristics,"brute force, dp, hashing, strings",60,55,https://codeforces.com/problemset/problem/835/D
Unsolved,KINGDOM 6 — THE KINGDOM OF STRINGS,Pattern 6.6 — Hashing,963D,Frequency of String,"hashing, string suffix structures, strings",120,110,https://codeforces.com/problemset/problem/963/D
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,579A,Raising Bacteria,bitmasks,15,10,https://codeforces.com/problemset/problem/579/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,768A,Oath of the Night's Watch,"constructive algorithms, sortings",15,10,https://codeforces.com/problemset/problem/768/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,912A,Tricky Alchemy,implementation,15,10,https://codeforces.com/problemset/problem/912/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1151A,Maxim and Biology,"brute force, strings",15,10,https://codeforces.com/problemset/problem/1151/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1299A,Anu Has a Function,"brute force, greedy, math",40,35,https://codeforces.com/problemset/problem/1299/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1325B,CopyCopyCopyCopyCopy,"greedy, implementation",15,10,https://codeforces.com/problemset/problem/1325/B
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1362A,Johnny and Ancient Computer,implementation,15,10,https://codeforces.com/problemset/problem/1362/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1395C,Boboniu and Bit Operations,"bitmasks, brute force, dp, greedy",40,35,https://codeforces.com/problemset/problem/1395/C
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1421A,XORwice,"bitmasks, greedy, math",15,10,https://codeforces.com/problemset/problem/1421/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1438A,Specific Tastes of Andre ,"constructive algorithms, implementation",15,10,https://codeforces.com/problemset/problem/1438/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1457A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://codeforces.com/problemset/problem/1457/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1491A,K-th Largest Value,"brute force, greedy, implementation",15,10,https://codeforces.com/problemset/problem/1491/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1501A,Alexey and Train,implementation,15,10,https://codeforces.com/problemset/problem/1501/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.1 — Basic Bit Operations,1525A,Potion-making,"math, number theory",15,10,https://codeforces.com/problemset/problem/1525/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.2 — XOR Properties,276D,Little Girl and Maximum XOR,"bitmasks, dp, greedy, implementation, math",60,55,https://codeforces.com/problemset/problem/276/D
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.2 — XOR Properties,282E,Sausage Maximization,"bitmasks, data structures, trees",90,80,https://codeforces.com/problemset/problem/282/E
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.2 — XOR Properties,429A,Xor-tree,"dfs and similar, trees",25,20,https://codeforces.com/problemset/problem/429/A
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.3 — Bitmask Enumeration,319B,Psychos in a Line,"data structures, implementation",60,55,https://codeforces.com/problemset/problem/319/B
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.3 — Bitmask Enumeration,580D,Kefa and Dishes,"bitmasks, dp",60,55,https://codeforces.com/problemset/problem/580/D
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.3 — Bitmask Enumeration,839C,Journey,"dfs and similar, dp, graphs, probabilities, trees",40,35,https://codeforces.com/problemset/problem/839/C
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.3 — Bitmask Enumeration,1102F,Elongated Matrix,"binary search, bitmasks, brute force, dp, graphs",90,80,https://codeforces.com/problemset/problem/1102/F
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.3 — Bitmask Enumeration,1316E,Team Building,"bitmasks, dp, greedy, sortings",120,110,https://codeforces.com/problemset/problem/1316/E
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.3 — Bitmask Enumeration,1523D,Love-Hate,"bitmasks, brute force, dp, probabilities",120,110,https://codeforces.com/problemset/problem/1523/D
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.4 — Trie + XOR,706D,Vasiliy's Multiset,"binary search, bitmasks, data structures, trees",60,55,https://codeforces.com/problemset/problem/706/D
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.4 — Trie + XOR,888G,Xor-MST,"bitmasks, constructive algorithms, data structures",120,110,https://codeforces.com/problemset/problem/888/G
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.4 — Trie + XOR,923C,Perfect Security,"data structures, greedy, strings, trees",60,55,https://codeforces.com/problemset/problem/923/C
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.4 — Trie + XOR,948D,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://codeforces.com/problemset/problem/948/D
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.4 — Trie + XOR,1285D,Dr. Evil Underscores,"bitmasks, brute force, dfs and similar, divide and conquer, dp, greedy, strings, trees",60,55,https://codeforces.com/problemset/problem/1285/D
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.4 — Trie + XOR,1447E,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://codeforces.com/problemset/problem/1447/E
Unsolved,KINGDOM 7 — THE KINGDOM OF BIT MANIPULATION,Pattern 7.4 — Trie + XOR,1658D2,388535 (Hard Version),"bitmasks, brute force, data structures, math",120,110,https://codeforces.com/problemset/problem/1658/D2
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,50A,Domino piling,"greedy, math",15,10,https://codeforces.com/problemset/problem/50/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,617A,Elephant,math,15,10,https://codeforces.com/problemset/problem/617/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,630A,Again Twenty Five!,number theory,15,10,https://codeforces.com/problemset/problem/630/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,742A,Arpa’s hard exam and Mehrdad’s naive cheat,"implementation, math, number theory",15,10,https://codeforces.com/problemset/problem/742/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,732A,Buy a Shovel,"brute force, constructive algorithms, implementation, math",15,10,https://codeforces.com/problemset/problem/732/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,977A,Wrong Subtraction,implementation,15,10,https://codeforces.com/problemset/problem/977/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1154A,Restoring Three Numbers,math,15,10,https://codeforces.com/problemset/problem/1154/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,119A,Epic Game,implementation,15,10,https://codeforces.com/problemset/problem/119/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1204A,BowWow and the Timetable,math,15,10,https://codeforces.com/problemset/problem/1204/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1220A,Cards,"implementation, sortings, strings",15,10,https://codeforces.com/problemset/problem/1220/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1245A,Good ol' Numbers Coloring,"math, number theory",15,10,https://codeforces.com/problemset/problem/1245/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1285A,Mezo Playing Zoma,math,15,10,https://codeforces.com/problemset/problem/1285/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1328A,Divisibility Problem,math,15,10,https://codeforces.com/problemset/problem/1328/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1352C,K-th Not Divisible by n,"binary search, math",25,20,https://codeforces.com/problemset/problem/1352/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1353A,Most Unstable Array,"constructive algorithms, greedy, math",15,10,https://codeforces.com/problemset/problem/1353/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1370A,Maximum GCD,"greedy, implementation, math, number theory",15,10,https://codeforces.com/problemset/problem/1370/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1374B,"Multiply by 2, divide by 6",math,15,10,https://codeforces.com/problemset/problem/1374/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1422A,Fence,"geometry, math",15,10,https://codeforces.com/problemset/problem/1422/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1472A,Cards for Friends,"greedy, math",15,10,https://codeforces.com/problemset/problem/1472/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1487A,Arena,"implementation, sortings",15,10,https://codeforces.com/problemset/problem/1487/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.1 — Basic Mathematics,1498A,GCD Sum,"brute force, math",15,10,https://codeforces.com/problemset/problem/1498/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,7C,Line,"math, number theory",60,55,https://codeforces.com/problemset/problem/7/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,16C,Monitor,"binary search, number theory",60,55,https://codeforces.com/problemset/problem/16/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,340A,The Wall,math,25,20,https://codeforces.com/problemset/problem/340/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,475D,CGCDSSQ,"brute force, data structures, math",90,80,https://codeforces.com/problemset/problem/475/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,510D,Fox And Jumping,"bitmasks, brute force, dp, math",60,55,https://codeforces.com/problemset/problem/510/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,803C,Maximal GCD,"constructive algorithms, greedy, math",60,55,https://codeforces.com/problemset/problem/803/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,891A,Pride,"brute force, dp, greedy, math, number theory",40,35,https://codeforces.com/problemset/problem/891/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,1025B,Weakened Common Divisor,"brute force, greedy, number theory",40,35,https://codeforces.com/problemset/problem/1025/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,1244C,The Football Season,"brute force, math, number theory",90,80,https://codeforces.com/problemset/problem/1244/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,1285C,Fadi and LCM,"brute force, math, number theory",40,35,https://codeforces.com/problemset/problem/1285/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,1458A,Row GCD,"math, number theory",40,35,https://codeforces.com/problemset/problem/1458/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.2 — GCD & LCM,1548B,Integers Have Friends,"binary search, data structures, divide and conquer, math, number theory, two pointers",60,55,https://codeforces.com/problemset/problem/1548/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,17A,Noldbach problem,"brute force, math, number theory",15,10,https://codeforces.com/problemset/problem/17/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,230B,T-primes,"binary search, implementation, math, number theory",25,20,https://codeforces.com/problemset/problem/230/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,385C,Bear and Prime Numbers,"binary search, brute force, data structures, dp, implementation, math, number theory",60,55,https://codeforces.com/problemset/problem/385/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,577B,Modulo Sum,"combinatorics, data structures, dp, two pointers",60,55,https://codeforces.com/problemset/problem/577/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,776B,Sherlock and his girlfriend,"constructive algorithms, number theory",25,20,https://codeforces.com/problemset/problem/776/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,959D,Mahmoud and Ehab and another array construction task,"constructive algorithms, greedy, math, number theory",60,55,https://codeforces.com/problemset/problem/959/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,1033D,Divisors,"interactive, math, number theory",90,80,https://codeforces.com/problemset/problem/1033/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,1174C,Ehab and a Special Coloring Problem,"constructive algorithms, number theory",25,20,https://codeforces.com/problemset/problem/1174/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,1228C,Primes and Multiplication,"math, number theory",60,55,https://codeforces.com/problemset/problem/1228/C
